idno,tail,head,ora,vel_media
59048655,65172236,65172238,6,38
59048655,65172236,65172238,7,35
59048655,65172236,65172238,8,32
59048655,65172236,65172238,9,34
59048655,65172236,65172238,10,35
59048655,65172236,65172238,11,36
59048655,65172236,65172238,12,36
59048655,65172236,65172238,13,36
59048655,65172236,65172238,14,36
59048655,65172236,65172238,15,35
59048655,65172236,65172238,16,35
59048655,65172236,65172238,17,34
59048655,65172236,65172238,18,34
59048655,65172236,65172238,19,35
59048655,65172236,65172238,20,37
59048655,65172236,65172238,21,38
59048655,65172236,65172238,22,39
59048655,65172236,65172238,23,39
998662931,1008131865,882216059,0,29
998662931,1008131865,882216059,1,29
998662931,1008131865,882216059,2,29
998662931,1008131865,882216059,3,29
998662931,1008131865,882216059,4,29
998662931,1008131865,882216059,5,29
998662931,1008131865,882216059,6,29
998662931,1008131865,882216059,7,28
998662931,1008131865,882216059,8,28
998662931,1008131865,882216059,9,28
998662931,1008131865,882216059,10,28
998662931,1008131865,882216059,11,29
998662931,1008131865,882216059,12,29
998662931,1008131865,882216059,13,29
998662931,1008131865,882216059,14,29
998662931,1008131865,882216059,15,28
998662931,1008131865,882216059,16,28
998662931,1008131865,882216059,17,28
998662931,1008131865,882216059,18,28
998662931,1008131865,882216059,19,28
998662931,1008131865,882216059,20,29
998662931,1008131865,882216059,21,29
998662931,1008131865,882216059,22,29
998662931,1008131865,882216059,23,29
1220245268,1158068457,65172782,0,49
1220245268,1158068457,65172782,1,49
1220245268,1158068457,65172782,2,49
1220245268,1158068457,65172782,3,49
1220245268,1158068457,65172782,4,49
1220245268,1158068457,65172782,5,49
1220245268,1158068457,65172782,6,48
1220245268,1158068457,65172782,7,47
1220245268,1158068457,65172782,8,45
1220245268,1158068457,65172782,9,46
1220245268,1158068457,65172782,10,46
1220245268,1158068457,65172782,11,47
1220245268,1158068457,65172782,12,47
1220245268,1158068457,65172782,13,47
1220245268,1158068457,65172782,14,47
1220245268,1158068457,65172782,15,47
1220245268,1158068457,65172782,16,46
1220245268,1158068457,65172782,17,46
1220245268,1158068457,65172782,18,46
1220245268,1158068457,65172782,19,46
1220245268,1158068457,65172782,20,48
1220245268,1158068457,65172782,21,48
