,lane,hour,week,month,penalty,seasonality
3457,2,17,2,2,0.011210271152192319,0.012325701259146034
3458,2,17,2,3,0.0573896871934969,0.02990824148386742
3459,2,17,2,4,0.059627736013353715,0.026263253285796352
3460,2,17,2,5,-0.08690061803453714,-0.11667971521555108
3461,2,17,2,6,0.051323918810021144,-0.19747822489272235
3462,2,17,2,7,-0.5419979924466556,-0.5180950352725361
3463,2,17,2,8,-0.25443108776855156,-0.6095270477817805
3464,2,17,2,9,-0.06902437430202951,-0.10611218404780373
3465,2,17,2,10,0.051032284085726486,0.006674923430333641
3466,2,17,2,11,0.08502923990615843,0.04423656247392062
3467,2,17,2,12,-0.16610571412165107,-0.14178690284434575
3468,2,17,3,1,-0.010418861434253942,-0.028489678135470698
3469,2,17,3,2,0.02914558249831756,0.015567618575356648
3470,2,17,3,3,0.07510182859929572,0.06847724787211788
3471,2,17,3,4,0.05725003574173795,0.029422286894046145
3472,2,17,3,5,-0.05458434846526239,-0.12501912159666925
3473,2,17,3,6,-0.07877080690896711,-0.3027062842321193
3474,2,17,3,7,-0.287918348697335,-0.40723519325206536
3475,2,17,3,8,-0.20565945647150552,-0.46859243774281495
3476,2,17,3,9,-0.002979131247759193,-0.020420599052765467
3477,2,17,3,10,0.049817522513807194,0.0340382615359019
3478,2,17,3,11,0.020128214589068404,0.0026797302645614916
3479,2,17,3,12,-0.06851759834567701,-0.0663699495828566
3480,2,17,4,1,-0.012906633885006357,-0.04786744702699694
3481,2,17,4,2,0.03196274967814564,0.014595074645233828
3482,2,17,4,3,0.07577736678669764,0.082743258627937
3483,2,17,4,4,0.044653066352196936,0.03671001696229188
3484,2,17,4,5,-0.08590129983239433,-0.11120695591332773
3485,2,17,4,6,-0.13349261976581667,-0.32288970513996706
3486,2,17,4,7,-0.3519012659740902,-0.40650463573129597
3487,2,17,4,8,-0.5896192668233847,-0.58921080852785
3488,2,17,4,9,0.04558281361298863,0.026679860537174634
3489,2,17,4,10,-0.03587899882929618,-0.03597215438539065
3490,2,17,4,11,0.0559922237098827,0.018160920057243745
3491,2,17,4,12,0.01911475596632365,-0.013613240386197843
3492,2,17,5,1,-0.10750973901051776,-0.09889313247100602
3493,2,17,5,2,0.0096846814527986,-0.012883794531168868
3494,2,17,5,3,0.04102687936480257,0.023541201295261313
3495,2,17,5,4,-0.051685807693181186,-0.06580498154917791
3496,2,17,5,5,-0.08622338282003433,-0.11485623247620663
3497,2,17,5,6,0.029490315465374558,-0.20893568943089952
3498,2,17,5,7,-0.08170995103845109,-0.3099784069904383
3499,2,17,5,8,-0.41572729749815013,-0.5246118545439282
3500,2,17,5,9,0.011721714283934403,0.07863592957390894
3501,2,17,5,10,-0.11193592027224515,-0.08249252607465721
3502,2,17,5,11,-0.018802794258395514,0.021645277885894095
3503,2,17,5,12,0.010129567578298065,-0.010695377791420942
3504,2,17,6,1,-0.06966791278462693,-0.10947729772912902
3505,2,17,6,2,0.0123920083672145,-0.02333749579099023
3506,2,17,6,3,-0.018528810812088483,-0.06449732288388672
3507,2,17,6,4,-0.05706768056576268,-0.08635584881636556
3508,2,17,6,5,-0.05772068046101589,-0.11691958887465974
3509,2,17,6,6,-0.005146132396810488,-0.24729094304222993
3510,2,17,6,7,-0.31644306018039003,-0.4071134698129435
3511,2,17,6,8,-0.5166371560755676,-0.5828238929926569
3512,2,17,6,9,-0.06422408509967387,-0.03572927563915432
3513,2,17,6,10,-0.09637335562992783,-0.06410982571922251
3514,2,17,6,11,-0.02446584017854743,0.0017556078787882257
3515,2,17,6,12,-0.04678354868481415,-0.07620938629358914
3516,2,17,7,1,-0.05381507036229603,-0.11031818726589578
3517,2,17,7,2,-0.006764820838665871,-0.0454408284052035
3518,2,17,7,3,9.540914670844953e-06,-0.05320397945101181
3519,2,17,7,4,-0.045154607149874765,-0.1704934268482993
3520,2,17,7,5,-0.02263298361025163,-0.08483841807676473
3521,2,17,7,6,0.08183835124998814,-0.216551296024636
3522,2,17,7,7,-0.24783964849319845,-0.4427752596416619
3523,2,17,7,8,-0.44636726062369886,-0.5788597718819758
3524,2,17,7,9,-0.07902544399903058,-0.15724062973555344
3525,2,17,7,10,0.12928150923687434,0.043751121227046046
3526,2,17,7,11,0.03637097116131301,-0.05756798780804415
3527,2,17,7,12,-0.05133129753471173,-0.12463607852192844
3528,2,18,1,1,0.14726677964591992,-0.16673005660708123
3529,2,18,1,2,0.06076307580783895,-0.08855447494402348
3530,2,18,1,3,0.046621212082991824,-0.09079736029952618
3531,2,18,1,4,0.007075176809989577,-0.25990324359653577
3532,2,18,1,5,-0.029809571987720117,-0.2897678418131146
3533,2,18,1,6,-0.1523789270568511,-0.32637066208766624
3534,2,18,1,7,-0.26069498682246894,-0.5010350948476345
3535,2,18,1,8,-0.4507184219685719,-0.5817530529298774
3536,2,18,1,9,0.07495188396242686,-0.3132901524784697
3537,2,18,1,10,0.17709865410812892,-0.2342398934142823
3538,2,18,1,11,0.29907555424286236,-0.0957782209362521
3539,2,18,1,12,0.01202226994192087,-0.0777265735863993
3540,2,18,2,1,-0.06888244856943204,-0.07109558119000578
3541,2,18,2,2,-0.05325436095435163,-0.057320405855650576
3542,2,18,2,3,0.14908369810080088,0.018234878461163975
3543,2,18,2,4,0.05329126051001886,-0.19029718255382963
3544,2,18,2,5,0.0023905234058134157,-0.2551180192566345
3545,2,18,2,6,-0.07380041138886155,-0.2642885352215833
3546,2,18,2,7,-0.21600992887286308,-0.46081228649938794
3547,2,18,2,8,-0.24595818306218808,-0.5246287597984239
3548,2,18,2,9,0.17375945475508608,-0.2623846701171871
3549,2,18,2,10,0.25796962368349896,-0.17889882302937668
3550,2,18,2,11,0.3714362207430251,-0.011407736414117022
3551,2,18,2,12,-0.09235406404350437,-0.09104651335699451
3552,2,18,3,1,0.06541027000067354,-0.08840491706439843
3553,2,18,3,2,0.17641826365329039,0.0320435717864414
3554,2,18,3,3,0.12950804922989137,0.04157730036459288
3555,2,18,3,4,0.04615583631803537,-0.09503139133695643
3556,2,18,3,5,0.05076830242990446,-0.20324151224945042
3557,2,18,3,6,-0.0042966409656448505,-0.21740808535001505
3558,2,18,3,7,-0.16588353386525878,-0.3122928927959817
3559,2,18,3,8,-0.09027979028033327,-0.454616121730394
3560,2,18,3,9,0.04387414054889342,-0.22362240777972256
3561,2,18,3,10,0.20379747022638062,-0.06883087455667908
3562,2,18,3,11,0.26989653272556663,0.021248460335496492
3563,2,18,3,12,0.11209712742041927,-0.09362042196215413
3564,2,18,4,1,0.1197648927666655,-0.09434304185726977
3565,2,18,4,2,0.14212200154176963,0.045288484891703916
3566,2,18,4,3,0.137517661804725,0.08635581304959467
3567,2,18,4,4,0.03531485420418579,-0.14626694454288106
3568,2,18,4,5,0.03859364959999218,-0.174754509006617
3569,2,18,4,6,-0.08738255001240453,-0.2588722063475558
3570,2,18,4,7,-0.14456083028784172,-0.2902280453787458
3571,2,18,4,8,-0.49645986878715825,-0.5620433598545359
3572,2,18,4,9,-0.061961737208314986,-0.13832008295216786
3573,2,18,4,10,0.21595240190343257,0.06512459204597845
3574,2,18,4,11,0.032812331987631484,0.0307049979664919
3575,2,18,4,12,0.08936099483683237,0.009443571807821535
3576,2,18,5,1,0.05059492067142878,-0.0043737654884465375
3577,2,18,5,2,0.13474383356494685,0.03505493534067543
3578,2,18,5,3,0.08866575471816301,0.035255670885690885
3579,2,18,5,4,0.009657804698926657,-0.09478242432091717
3580,2,18,5,5,0.0035376763201622635,-0.08471457747592483
3581,2,18,5,6,0.0070884257855380805,-0.15829158604494997
3582,2,18,5,7,-0.011084227729317884,-0.2061299617946224
3583,2,18,5,8,-0.1290388799729097,-0.45429717262164837
3584,2,18,5,9,-0.04372641778030677,-0.05064048785896122
3585,2,18,5,10,-0.23168450190867088,-0.20901482362918358
3586,2,18,5,11,0.00510909607638311,0.0816161232825727
3587,2,18,5,12,0.06100135984423258,0.011955582135835969
3588,2,18,6,1,0.010630870146196535,-0.038145700391315054
3589,2,18,6,2,0.0809140540794161,0.09880946994591724
3590,2,18,6,3,0.06157344888000943,0.026420845186467954
3591,2,18,6,4,0.03632489509413788,0.00743387620119347
3592,2,18,6,5,0.014205753398833848,-0.037769398455676256
3593,2,18,6,6,0.00771364190153775,-0.1292121211018055
3594,2,18,6,7,-0.09581338343402583,-0.2733450929333383
3595,2,18,6,8,-0.41915843152374843,-0.5020212491023281
3596,2,18,6,9,-0.012140943806659204,-0.02748002623828771
3597,2,18,6,10,-0.22652842481669974,-0.19745403389008545
3598,2,18,6,11,0.07475624020763748,0.06392370916671815
3599,2,18,6,12,0.04011306544703499,0.0009020348230258348
3600,2,18,7,1,0.04644820946257828,-0.13197790525771405
3601,2,18,7,2,0.03222369357528583,-0.05356354495829862
3602,2,18,7,3,0.022701907437565994,-0.05606829396991036
3603,2,18,7,4,-0.12828704612611266,-0.3391050349688868
3604,2,18,7,5,0.06726853424479874,-0.18916236686972585
3605,2,18,7,6,-0.004754021023068922,-0.2890772852169964
3606,2,18,7,7,-0.0723542285520515,-0.38813950130926095
3607,2,18,7,8,-0.3151225520453461,-0.5325938764240058
3608,2,18,7,9,-0.04564122319588238,-0.24258047555307294
3609,2,18,7,10,0.0710542673887229,-0.15167133284359022
3610,2,18,7,11,0.1342302637145464,-0.0900498330470734
3611,2,18,7,12,0.009711545381685272,-0.07213063299186495
3612,2,19,1,1,0.05078739999737808,-0.2737984345474853
3613,2,19,1,2,0.10462716945967022,-0.18789249760441032
3614,2,19,1,3,0.0004853735710485103,-0.15053647233687928
3615,2,19,1,4,-0.11574774626852433,-0.3954977026606361
3616,2,19,1,5,-0.19310546807342102,-0.428090579579506
3617,2,19,1,6,-0.07867631149615417,-0.39462181321399614
3618,2,19,1,7,-0.39958990861101773,-0.5080936362483436
3619,2,19,1,8,-0.07254199438965499,-0.5713756485684894
3620,2,19,1,9,-0.043592235197242,-0.38077169162406266
3621,2,19,1,10,0.08290353923125388,-0.30785697767761727
3622,2,19,1,11,0.2296490806537922,-0.18199620711325842
3623,2,19,1,12,0.1788934526780733,-0.10749852021681366
3624,2,19,2,1,-0.27131658699154715,-0.18034635255606637
3625,2,19,2,2,-0.18402216417557465,-0.1182672536897544
3626,2,19,2,3,0.054388424285767734,-0.047256300392541375
3627,2,19,2,4,-0.01870964676394839,-0.3543732142334899
3628,2,19,2,5,-0.03490677863255911,-0.3635209682898203
3629,2,19,2,6,0.03822250739975336,-0.32742868907585865
3630,2,19,2,7,-0.031599463404044924,-0.39178314083517846
3631,2,19,2,8,-0.3955942346220852,-0.5323334265062405
3632,2,19,2,9,0.14070674742887862,-0.33755200970820726
3633,2,19,2,10,0.21500453286566748,-0.2799388590626792
3634,2,19,2,11,0.36161756398361705,-0.10339319545778154
3635,2,19,2,12,-0.19026805351935214,-0.12298001509530801
3636,2,19,3,1,0.13342426132785398,-0.14725309416366764
3637,2,19,3,2,0.19906850262865228,-0.03262761944872535
3638,2,19,3,3,0.09051784481509398,0.017726286876076823
3639,2,19,3,4,-0.05068177800622479,-0.2705480352255545
3640,2,19,3,5,-0.03750643861935901,-0.32739754240794655
3641,2,19,3,6,-0.025010133829972858,-0.3485942709116294
3642,2,19,3,7,-0.06236020015683393,-0.36965117591201335
3643,2,19,3,8,-0.37474552858542204,-0.4989539977547937
3644,2,19,3,9,0.021214450481886988,-0.325870485093963
3645,2,19,3,10,0.25246252403204855,-0.12628567686465877
3646,2,19,3,11,0.32263618454180537,-0.026527846288957487
3647,2,19,3,12,0.19150081322229917,-0.0977527229492174
3648,2,19,4,1,0.09118140342850431,-0.17297053374446783
3649,2,19,4,2,0.1639165286176628,-0.03512784992894782
3650,2,19,4,3,0.04249151658793804,0.0125381235995051
3651,2,19,4,4,-0.02244149584220767,-0.2572002286741293
3652,2,19,4,5,-0.03323760948706658,-0.2620966608393007
3653,2,19,4,6,0.01664523484332856,-0.3343023024386957
3654,2,19,4,7,0.027173797583407697,-0.31820978720293713
3655,2,19,4,8,-0.18561445771349827,-0.5514777867658209
3656,2,19,4,9,-0.11723233208629674,-0.2293864037932241
3657,2,19,4,10,0.3351980944419894,0.09134491844571364
3658,2,19,4,11,0.02338980919453111,0.02647264816053472
3659,2,19,4,12,0.209406381527765,0.0073492851506501596
3660,2,19,5,1,0.09520958296259276,0.05156585482159454
3661,2,19,5,2,0.018858827999716513,0.1365307966063645
3662,2,19,5,3,0.02198665101899875,0.18516782078432473
3663,2,19,5,4,-0.11813496306611121,-0.2075443992001013
3664,2,19,5,5,0.022407263205054463,-0.11642079345290962
3665,2,19,5,6,-0.10515146045978525,-0.24461472176046764
3666,2,19,5,7,-0.06670715382800331,-0.24834196985098353
3667,2,19,5,8,-0.23681362952248539,-0.47780349629803853
3668,2,19,5,9,-0.025800657786266036,-0.05365035028178886
3669,2,19,5,10,-0.17047669658953468,-0.25320497486608473
3670,2,19,5,11,0.028172227076008017,0.19968881374898895
3671,2,19,5,12,0.0747994222796944,0.14341411427272122
3672,2,19,6,1,0.030354193142407348,0.07649296195829859
3673,2,19,6,2,0.08249208274068971,0.18263139717792176
3674,2,19,6,3,0.018379663669192203,0.11044014760457861
3675,2,19,6,4,0.07447439111941204,-0.056085050619815925
3676,2,19,6,5,0.02035240625214836,-0.045733316863237145
3677,2,19,6,6,-0.11099087287216067,-0.177801854725893
3678,2,19,6,7,-0.1779562641357538,-0.21832665553291475
3679,2,19,6,8,-0.48144621081766736,-0.508113765025198
3680,2,19,6,9,0.04131922462447496,-0.017984945740692985
3681,2,19,6,10,-0.12651111463115075,-0.16333902414045368
3682,2,19,6,11,0.19372521653849525,0.16955765754118318
3683,2,19,6,12,0.04148494575555527,0.13473295019970097
3684,2,19,7,1,-0.008009661488291046,-0.1723869351253909
3685,2,19,7,2,0.04448056618726018,-0.12808758849646584
3686,2,19,7,3,0.09533223429816412,-0.06429707321258414
3687,2,19,7,4,-0.02287265194692537,-0.35980637153453526
3688,2,19,7,5,-0.015254076718290157,-0.23960640438356204
3689,2,19,7,6,0.0030791016139328424,-0.2614142407490815
3690,2,19,7,7,0.016326005360391672,-0.35394606447493504
3691,2,19,7,8,-0.09717666526109464,-0.5831797727188185
3692,2,19,7,9,-0.06241853354106944,-0.27929568214035283
3693,2,19,7,10,0.004012806670114332,-0.23483253690940584
3694,2,19,7,11,0.16962936028798062,-0.08554427661937788
3695,2,19,7,12,0.11630769213964526,-0.05876244969196235
3696,2,20,1,1,-0.25708199891077516,-0.31224676427593545
3697,2,20,1,2,-0.21677113858021005,-0.23314516459125179
3698,2,20,1,3,-0.2974897791002781,-0.28175462573124715
3699,2,20,1,4,-0.2726222449156242,-0.268135511096349
3700,2,20,1,5,-0.25216064898082674,-0.2307416218692522
3701,2,20,1,6,-0.20028602634020867,-0.29533843594661485
3702,2,20,1,7,-0.3039539516707944,-0.3909558680664527
3703,2,20,1,8,0.030738287183989042,-0.524828149179158
3704,2,20,1,9,-0.2780632459305852,-0.25646623565354904
3705,2,20,1,10,-0.21909611691505584,-0.22069681259545193
3706,2,20,1,11,-0.2534845878951121,-0.24193361563234986
3707,2,20,1,12,-0.22508273350285854,-0.23610561265117647
3708,2,20,2,1,-0.26213998617928463,-0.2855560447604896
3709,2,20,2,2,-0.17970902637560132,-0.23727791505053683
3710,2,20,2,3,-0.10801316244879039,-0.17268336224130626
3711,2,20,2,4,-0.09200074884704841,-0.110138843725964
3712,2,20,2,5,-0.11826909027144537,-0.1259188226894725
3713,2,20,2,6,-0.0062227220920767915,-0.10927840007144841
3714,2,20,2,7,-0.0857954660779695,-0.19249043007294983
3715,2,20,2,8,0.11040453149022939,-0.510886562619849
3716,2,20,2,9,-0.02396463810414238,-0.11632431594695665
3717,2,20,2,10,-0.05646875269536914,-0.1430811667269419
3718,2,20,2,11,-0.086254769460851,-0.16610389020369604
3719,2,20,2,12,-0.3013710717957769,-0.3065041125982157
3720,2,20,3,1,-0.32816418450484197,-0.258837805275547
3721,2,20,3,2,-0.07682904970410864,-0.11339984921946894
3722,2,20,3,3,-0.07762729651934978,-0.0823735001059879
3723,2,20,3,4,-0.07929564509699702,-0.008894502072800672
3724,2,20,3,5,-0.08855401377215615,-0.06578477457580995
3725,2,20,3,6,-0.05759051981298244,-0.10880030496132549
3726,2,20,3,7,-0.15796513510986626,-0.1748184069665923
3727,2,20,3,8,-0.33406076635576476,-0.421238135985028
3728,2,20,3,9,-0.07500841234137545,-0.0815324532982854
3729,2,20,3,10,-0.026402220354287905,-0.038088616686227685
3730,2,20,3,11,-0.1195025961322513,-0.11799453797252758
3731,2,20,3,12,-0.2088883735537025,-0.1920555335727855
3732,2,20,4,1,-0.10760939272010348,-0.15930329123875886
3733,2,20,4,2,-0.10635614825148312,-0.15339716014377144
3734,2,20,4,3,-0.05468516632422207,-0.01863001917687188
3735,2,20,4,4,-0.09230884439400673,-0.05667439821719654
3736,2,20,4,5,-0.058300130012555046,-0.06949335389913301
3737,2,20,4,6,-0.03769934793594841,-0.10963693823909708
3738,2,20,4,7,-0.07358289047309712,-0.12758508246294137
3739,2,20,4,8,0.05615967317143987,-0.4629826556114098
3740,2,20,4,9,0.041502246831589006,0.004955368019098477
3741,2,20,4,10,0.31958312217496754,0.4624439620621047
3742,2,20,4,11,0.07870982395705668,0.001971677506746673
3743,2,20,4,12,-0.03185025020383744,-0.09832975656247032
3744,2,20,5,1,0.0356834562523516,0.056033326157486074
3745,2,20,5,2,0.08233709060488001,0.15619919655249836
3746,2,20,5,3,-0.0012681456873218874,0.18202461519380173
3747,2,20,5,4,-0.04012839514057316,0.0600417586214083
3748,2,20,5,5,-0.0745314111465564,0.10343427292049703
3749,2,20,5,6,-0.026070464785199123,-0.029208036952589986
3750,2,20,5,7,-0.056647379518287015,0.033006590899248726
3751,2,20,5,8,0.06926413448124721,-0.4332126332525499
3752,2,20,5,9,0.03804690616836858,0.2547703628263315
3753,2,20,5,10,-0.135727359050615,0.1154810009649413
3754,2,20,5,11,0.028067417442226728,0.2605674603665854
3755,2,20,5,12,0.05837869787582852,0.1229932211289998
3756,2,20,6,1,-0.013390693216821901,0.2461066737067295
3757,2,20,6,2,-0.005667078414045426,0.2351383262645013
3758,2,20,6,3,-0.0008022918594626246,0.24948432334169088
3759,2,20,6,4,0.003315935898678919,0.21706138206531453
3760,2,20,6,5,0.039266667754421856,0.2754992226621148
3761,2,20,6,6,-0.11279244938098447,0.09303619432994761
3762,2,20,6,7,-0.05508575866275059,0.0604635885148108
3763,2,20,6,8,0.04830686127717407,-0.42852378253937345
3764,2,20,6,9,0.022289244556264468,0.3179594380011518
3765,2,20,6,10,-0.05565068038158973,0.22712338177765798
3766,2,20,6,11,-0.0064252815601416775,0.28346124150121693
3767,2,20,6,12,-0.027819029049424307,0.23673752359930242
3768,2,20,7,1,-0.091149582577412,-0.1574459268443732
3769,2,20,7,2,-0.05508524936478612,-0.12883430537394536
3770,2,20,7,3,-0.02913917499726715,-0.06848210930402741
3771,2,20,7,4,-0.04686939781851172,-0.11381775171815545
3772,2,20,7,5,0.013835171986028034,-0.0836348499825045
3773,2,20,7,6,-0.035378141976919686,-0.041808295293075656
3774,2,20,7,7,-0.17154018636158397,-0.22190471111853938
3775,2,20,7,8,0.050377402767274655,-0.5266662113867415
3776,2,20,7,9,0.006488837411835548,-0.034367882259603404
3777,2,20,7,10,0.08314069861148864,0.04653269589797453
3778,2,20,7,11,0.013924203833452857,-0.027092880804114906
3779,2,20,7,12,-0.017542595306711675,-0.08834149004081898
3780,2,21,1,1,-0.2724014150380469,-0.3332335487353521
3781,2,21,1,2,-0.24361792229869433,-0.2918710509305322
3782,2,21,1,3,-0.2894475467029007,-0.25512487585586124
3783,2,21,1,4,-0.29599034759056675,-0.27781482830457777
3784,2,21,1,5,-0.3216879535330367,-0.27750281984668823
3785,2,21,1,6,-0.06187581119791555,-0.14367365539835353
3786,2,21,1,7,-0.353187001680084,-0.40796102921640115
3787,2,21,1,8,0.12322581527196547,-0.5007906975992448
3788,2,21,1,9,-0.4017304795467405,-0.3132913788253545
3789,2,21,1,10,-0.15814018813795358,-0.16742462806499603
3790,2,21,1,11,-0.2884978640766294,-0.2515656828076103
3791,2,21,1,12,-0.19778061406058323,-0.21657972492133445
3792,2,21,2,1,-0.28216174254051674,-0.27832859681184996
3793,2,21,2,2,-0.06229714589261213,-0.13206619517481896
3794,2,21,2,3,-0.0766736709982172,-0.09787542521528875
3795,2,21,2,4,-0.033282315509474907,-0.0013321635677107555
3796,2,21,2,5,-0.04470664987210746,-0.11375368719745653
3797,2,21,2,6,0.007451316554758638,-0.05430767499898187
3798,2,21,2,7,-0.08182253069257324,-0.16216238696967225
3799,2,21,2,8,0.07317018975703186,-0.5323831913454515
3800,2,21,2,9,-0.23410350531119403,-0.16059836764580365
3801,2,21,2,10,0.019166920189864066,0.05810297663440225
3802,2,21,2,11,-0.20000869860377446,-0.1362160475268691
3803,2,21,2,12,-0.39475727747039163,-0.33642285787361553
3804,2,21,3,1,-0.25629811605355296,-0.1930992635376311
3805,2,21,3,2,-0.04918730193793035,-0.08656265777396252
3806,2,21,3,3,-0.0991012417384117,0.001964034349571909
3807,2,21,3,4,-0.07516023426438331,0.10301883263208439
3808,2,21,3,5,-0.0797374648630929,0.039216343717191765
3809,2,21,3,6,-0.05675517100023014,0.015908161459107614
3810,2,21,3,7,-0.11304200260290402,-0.10941348034924067
3811,2,21,3,8,0.06547710263805626,-0.4531545001563051
3812,2,21,3,9,-0.26660146567455745,-0.030143660733887318
3813,2,21,3,10,-0.19030386373230485,0.03533392342053978
3814,2,21,3,11,-0.30232626691392084,-0.05882092953330882
3815,2,21,3,12,-0.21405550118916303,-0.1640271687114988
3816,2,21,4,1,-0.1497360313272923,-0.18049707442780596
3817,2,21,4,2,-0.04568177033269392,-0.08765305445695701
3818,2,21,4,3,-0.05087127690328052,0.004499545917017654
3819,2,21,4,4,-0.1182964245766848,0.0766120303742268
3820,2,21,4,5,-0.06108195896414367,0.0355027473320913
3821,2,21,4,6,-0.14049940178113005,0.06525964158822574
3822,2,21,4,7,-0.0025089328539781293,-0.04406969926490996
3823,2,21,4,8,0.135580991361099,-0.4957078358180064
3824,2,21,4,9,0.012322476995147316,0.05810297663440225
3825,2,21,4,10,0.20956841328027026,0.4345928697689473
3826,2,21,4,11,0.09252902493089729,0.03223847081840017
3827,2,21,4,12,0.007730032838091431,-0.019585543222827274
3828,2,21,5,1,0.025290043172504807,0.027101497810591135
3829,2,21,5,2,0.07059239578819292,0.10928623103019545
3830,2,21,5,3,-0.020030762363593035,0.1533008524629368
3831,2,21,5,4,-0.02296560457002451,0.17345426644749748
3832,2,21,5,5,0.06587198880679672,0.26846667648229416
3833,2,21,5,6,-0.028826547693629925,-0.027187964364988607
3834,2,21,5,7,-0.04343365165216562,0.050518832348513065
3835,2,21,5,8,0.07332818198811608,-0.4296110655668563
3836,2,21,5,9,-0.07203975078281803,0.302003248559047
3837,2,21,5,10,-0.016127592158516373,0.30046627667654147
3838,2,21,5,11,0.050986365079660284,0.24533870798546772
3839,2,21,5,12,0.06702714313844672,0.11512798369709638
3840,2,21,6,1,-0.09565157902884718,0.14441656363672573
3841,2,21,6,2,-0.030409604193211218,0.2161347176888766
3842,2,21,6,3,-0.053037094541272214,0.1651627017144238
3843,2,21,6,4,0.08267710208719571,0.29777282109626735
3844,2,21,6,5,0.046753116830216185,0.4071253347292783
3845,2,21,6,6,0.013941343715517135,0.2561894117049545
3846,2,21,6,7,-0.06637716207554857,0.05136181892943886
3847,2,21,6,8,-0.35331465173753046,-0.4089937945896363
3848,2,21,6,9,-0.12719895621102195,0.3050724806789286
3849,2,21,6,10,-0.03599380400694975,0.4067727288989764
3850,2,21,6,11,-0.16959425724981478,0.26029124903249834
3851,2,21,6,12,-0.048410501049932234,0.1857229014284946
3852,2,21,7,1,-0.09857060423776068,-0.15750912656213104
3853,2,21,7,2,-0.07471752720130452,-0.1304049486690483
3854,2,21,7,3,-0.04796621422989047,-0.12915853256601323
3855,2,21,7,4,-0.09748230979276858,-0.1737431162962494
3856,2,21,7,5,-0.11766132996790331,-0.15359166520395892
3857,2,21,7,6,-0.12075917863770497,-0.1469829693916108
3858,2,21,7,7,-0.19114844672554093,-0.2380590223033676
3859,2,21,7,8,0.043373487686439255,-0.5479449818431803
3860,2,21,7,9,0.15282860144418603,-0.040863810815863696
3861,2,21,7,10,0.2609939886340898,0.10678028576082016
3862,2,21,7,11,0.10202765724640131,-0.09578228715893253
3863,2,21,7,12,-0.037227284443575134,-0.11375368719745653
3864,2,22,1,1,0.2884194786510397,-0.38990191049377043
3865,2,22,1,2,0.3778556284039848,-0.21875176629706775
3866,2,22,1,3,0.30982666611954385,-0.330777200251982
3867,2,22,1,4,-0.07090837123475824,-0.6107027526447875
3868,2,22,1,5,-0.06633993596454675,-0.6097857377059461
3869,2,22,1,6,0.017253228765599326,-0.5374892262945677
3870,2,22,1,7,0.05247680429089381,-0.5743652076803079
3871,2,22,1,8,-0.05247873764283519,-0.6459069001092178
3872,2,22,1,9,-0.02590067318022494,-0.5958340208461068
3873,2,22,1,10,0.3258990084040029,-0.47324870889241233
3874,2,22,1,11,0.47970532807989963,-0.3155110823821299
3875,2,22,1,12,0.39934272766420537,-0.1719157088453952
3876,2,22,2,1,-0.33411363556002477,-0.25899702734842694
3877,2,22,2,2,-0.19435570755104772,-0.170865174919033
3878,2,22,2,3,0.35285128716997294,-0.19739624226713567
3879,2,22,2,4,0.19179886666241075,-0.44167553373668006
3880,2,22,2,5,0.0661574008192978,-0.5412306176913182
3881,2,22,2,6,0.16326051321456356,-0.4977774347605111
3882,2,22,2,7,0.21328968987740438,-0.47570180427084535
3883,2,22,2,8,-0.007054457159860738,-0.6468520853871557
3884,2,22,2,9,-0.13247896322582628,-0.5463758240609565
3885,2,22,2,10,0.27467504404934223,-0.3709845497858367
3886,2,22,2,11,0.46211570087946685,-0.12269059988789717
3887,2,22,2,12,-0.1278801582697359,-0.121890994326802
3888,2,22,3,1,0.3482782878447679,-0.1851182072426038
3889,2,22,3,2,0.32252051270241366,-0.11709007302209634
3890,2,22,3,3,-0.03157656346148951,0.030504425032235948
3891,2,22,3,4,0.16944970477528568,-0.4401060438787414
3892,2,22,3,5,0.13498949740154575,-0.5007374257868484
3893,2,22,3,6,0.2489755535511053,-0.38351618182258923
3894,2,22,3,7,0.20170735745689086,-0.4408911258316584
3895,2,22,3,8,-0.01732452092613023,-0.5955721770611561
3896,2,22,3,9,-0.18296178474472477,-0.5122039497242104
3897,2,22,3,10,0.3801095544832788,-0.14103554687092276
3898,2,22,3,11,0.44253689956135356,-0.019000283750214918
3899,2,22,3,12,0.1825642221222056,-0.0020912074354578745
3900,2,22,4,1,0.3615214215543309,-0.16007519630001
3901,2,22,4,2,0.3281134831198589,-0.07931067143788317
3902,2,22,4,3,0.04514078622227149,0.10440671430587453
3903,2,22,4,4,0.1656571602079304,-0.39761805706035586
3904,2,22,4,5,0.14551368202946127,-0.41328613259622726
3905,2,22,4,6,0.22224004342584588,-0.33834643503185335
3906,2,22,4,7,0.22879436454757532,-0.3122180795135076
3907,2,22,4,8,0.05074851395412163,-0.5861147257080411
3908,2,22,4,9,-0.47507567419747226,-0.4376717630054785
3909,2,22,4,10,0.49397730545652285,0.3612708522654903
3910,2,22,4,11,0.059793056030868416,0.03955772815487986
3911,2,22,4,12,0.21107086041600884,0.010219903906792947
3912,2,22,5,1,0.12911635181221645,0.06694216534079492
3913,2,22,5,2,0.20210344800710073,0.17599405284440509
3914,2,22,5,3,0.11539453979419463,0.2275301299741143
3915,2,22,5,4,0.3437417223586636,-0.20906933987461837
3916,2,22,5,5,0.31776922871674745,-0.10923688503595189
3917,2,22,5,6,0.21990228328271658,-0.054664815017372935
3918,2,22,5,7,0.311473513952328,-0.09823576623276403
